case_id,trade_nm,legal_name,street_addr_1_txt,cty_nm,st_cd,zip_cd,naic_cd,naics_code_description,case_violtn_cnt,cmp_assd_cnt,ee_violtd_cnt,bw_atp_amt,ee_atp_cnt,findings_start_date,findings_end_date,flsa_violtn_cnt,flsa_repeat_violator,flsa_bw_atp_amt,flsa_ee_atp_cnt,flsa_mw_bw_atp_amt,flsa_ot_bw_atp_amt,flsa_15a3_bw_atp_amt,flsa_cmp_assd_amt,sca_violtn_cnt,sca_bw_atp_amt,sca_ee_atp_cnt,mspa_violtn_cnt,mspa_bw_atp_amt,mspa_ee_atp_cnt,mspa_cmp_assd_amt,h1b_violtn_cnt,h1b_bw_atp_amt,h1b_ee_atp_cnt,h1b_cmp_assd_amt,fmla_violtn_cnt,fmla_bw_atp_amt,fmla_ee_atp_cnt,fmla_cmp_assd_amt,flsa_cl_violtn_cnt,flsa_cl_minor_cnt,flsa_cl_cmp_assd_amt,dbra_cl_violtn_cnt,dbra_bw_atp_amt,dbra_ee_atp_cnt,h2a_violtn_cnt,h2a_bw_atp_amt,h2a_ee_atp_cnt,h2a_cmp_assd_amt,flsa_smw14_violtn_cnt,flsa_smw14_bw_amt,flsa_smw14_ee_atp_cnt,cwhssa_violtn_cnt,cwhssa_bw_amt,cwhssa_ee_cnt,osha_violtn_cnt,osha_bw_atp_amt,osha_ee_atp_cnt,osha_cmp_assd_amt,eppa_violtn_cnt,eppa_bw_atp_amt,eppa_ee_cnt,eppa_cmp_assd_amt,h1a_violtn_cnt,h1a_bw_atp_amt,h1a_ee_atp_cnt,h1a_cmp_assd_amt,crew_violtn_cnt,crew_bw_atp_amt,crew_ee_atp_cnt,crew_cmp_assd_amt,ccpa_violtn_cnt,ccpa_bw_atp_amt,ccpa_ee_atp_cnt,flsa_smwpw_violtn_cnt,flsa_smwpw_bw_atp_amt,flsa_smwpw_ee_atp_cnt,flsa_hmwkr_violtn_cnt,flsa_hmwkr_bw_atp_amt,flsa_hmwkr_ee_atp_cnt,flsa_hmwkr_cmp_assd_amt,ca_violtn_cnt,ca_bw_atp_amt,ca_ee_atp_cnt,pca_violtn_cnt,pca_bw_atp_amt,pca_ee_atp_cnt,flsa_smwap_violtn_cnt,flsa_smwap_bw_atp_amt,flsa_smwap_ee_atp_cnt,flsa_smwft_violtn_cnt,flsa_smwft_bw_atp_amt,flsa_smwft_ee_atp_cnt,flsa_smwl_violtn_cnt,flsa_smwl_bw_atp_amt,flsa_smwl_ee_atp_cnt,flsa_smwmg_violtn_cnt,flsa_smwmg_bw_atp_amt,flsa_smwmg_ee_atp_cnt,flsa_smwsl_violtn_cnt,flsa_smwsl_bw_atp_amt,flsa_smwsl_ee_atp_cnt,eev_violtn_cnt,h2b_violtn_cnt,h2b_bw_atp_amt,h2b_ee_atp_cnt,sraw_violtn_cnt,sraw_bw_atp_amt,sraw_ee_atp_cnt,ld_dt
1658108,Fabulous Freddy's (Trailwood),Fabulous LLC,9611 Trail Wood Drive,Las Vegas,NV,89134,811192,Car Washes,0,0,1,0,0,6/6/2009,6/5/2012,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1419689,Boulder Station Hotel & Casino,"Boulder Station, Inc.",4111 Boulder Hwy,Las Vegas,NV,89121,721120,Casino Hotels,1,0,1,940,1,5/4/2005,9/1/2005,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,940,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1424856,MSI Landscaping,"MIST Systems International, Inc.","4820 Quality Court, #B",Las Vegas,NV,89103,561730,Landscaping Services,14,0,14,10124.16,14,9/24/2005,11/26/2005,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10124.16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1668849,Pastime Pools,Pastime Pools,731 Memory Ln,Las Vegas,NV,89110,238990,All Other Specialty Trade Contractors,0,0,0,0,0,1/25/2011,1/24/2013,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1602023,Steven Michaels,Steven Michaels,4108 Autum St,Las Vegas,NV,89120,8141,Private Households,2,0,1,55,1,11/19/2010,1/13/2011,2,N/A,55,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1637961,Midwest Pro Painting,Midwst Pro Painting,5008 Cecile Ave,Las Vegas,NV,89115,23832,Painting and Wall Covering Contractors,13,0,11,21336.61,11,12/1/2009,11/30/2011,1,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,21336.61,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1336453,"Day & Night Towing, Inc.","Day & Night Towing, Inc.","3451 Losee Road, #D",North Las Vegas,NV,89030,48841,Motor Vehicle Towing,5,0,5,4167.74,5,7/18/2002,4/29/2004,5,N/A,4167.74,5,0,4167.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1390634,Dynamic Home Health Care,Dynamic Home Health Care L.L.C.,"3100 W. Sahara, #102",Las Vegas,NV,89102,56133,Professional Employer Organizations,0,0,0,0,0,8/1/2003,7/31/2005,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1320674,"Innovative Property Services, Inc.","Innovative Property Services, Inc.","4635 Andrews, Suite E",North Las Vegas,NV,89031,561740,Carpet and Upholstery Cleaning Services,17,0,15,23140.88,15,1/4/2002,12/12/2003,17,N/A,23140.88,15,0,23140.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1320687,Supermercado Del Pueblo,Supermercado Del Pueblo,2987 N. Las Vegas Blvd.,North Las Vegas,NV,89030,44511,Supermarkets and Other Grocery (except Convenience) Stores,100,0,95,120424.7,95,1/1/2002,3/25/2004,100,N/A,120424.7,95,4318.42,116106.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1686961,Mercadito Advertising Agency LLC,Mercadito Advertising Agency LLC,1200 S. Eastern Suite 120-212,Las Vegas,NV,89104,541810,Advertising Agencies,7,0,3,15048.42,3,8/21/2010,8/20/2013,7,N/A,15048.42,3,6247.39,8801.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-04-01 01:00:03 EDT
1455480,West Las Vegas Schools,West Las Vegas School District,179 Bridge St.,Las Vegas,NM,87701,611710,Educational Support Services,2,0,1,4768.77,1,7/31/2005,6/10/2006,2,N/A,4768.77,1,0,4768.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1501243,"Newcom Telephone Company, Inc.",Newcom Telephone Company Inc.,3433 Ringstar Road,North Las Vegas,NV,89030,237130,Power and Communication Line and Related Structures Construction,4,0,4,430.49,4,2/1/2006,1/31/2008,4,R,430.49,4,0,430.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1501249,Gale Building Products,Masco Contractor Service,1401 Trade Drive,North Las Vegas,NV,89030,238310,Drywall and Insulation Contractors,0,0,0,0,0,2/1/2006,1/31/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1404486,Maverick Construction,Maverick Construction Inc.,313 Pilot Road,Las Vegas,NV,89119,238130,Framing Contractors,194,0,194,144576.36,194,5/1/2004,4/30/2006,194,N/A,144576.36,194,0,144576.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1504412,Affirmative Security Consultants,Affirmative Security,2881 S Valley View Blvd Blvd Suite #10,Las Vegas,NV,89102,561612,Security Guards and Patrol Services,0,0,0,0,0,8/1/2006,6/30/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1504221,"Villa Pizza  The Family Way, Inc. d-b-a","The Family way, Inc.",3620 W Sahara,Las Vegas,NV,89107,7222,Limited-Service Eating Places,1,0,1,419.69,1,7/31/2006,6/18/2008,1,N/A,419.69,1,0,419.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1382331,Meadow Valley Contractors,"Meadow Valley Contractors, Inc.","4636 Andrews Street, #F",North Las Vegas,NV,89031,237310,"Highway, Street, and Bridge Construction",40,0,40,0,0,9/1/2003,7/1/2005,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1486857,China Stars Acrobat Co.,Furamar LLC,9882 Pioneer Ave,Las Vegas,NV,89117,711510,"Independent Artists, Writers, and Performers",63,0,31,50000,31,12/10/2005,11/10/2007,63,N/A,50000,31,46203.77,3796.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1741940,Target,Target Corporation,6371 N Decatur Blvd,Las Vegas,NV,89130,4529,Other General Merchandise Stores,0,0,1,0,0,3/13/2013,12/12/2014,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-05-08 01:00:06 EDT
1506387,Texas Station Hotel & Casino,"Texas Station, LLC",2101 Texas Star Lane,North Las Vegas,NV,89032,72112,Casino Hotels,2,0,1,7568,1,1/12/2008,4/14/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1417080,Liquor Outlet,Vergiels Enterprises LLC,1725 E. Warm Springs Avenue,Las Vegas,NV,89119,44531,"Beer, Wine, and Liquor Stores",38,0,38,40433.58,38,2/1/2004,4/4/2006,38,N/A,40433.58,38,0,40433.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1476488,Verizon Federal Network Systems FNS,"Federal Network Systems, LLC",2621 Loosee Rd.,North Las Vegas,NV,89030,9820,Local Provision of Residential and Commercial Telephone and Telegraphic Communications,28,0,15,57538.18,14,7/1/2005,9/30/2007,0,N/A,0,0,0,0,0,0,14,38538.78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,18999.4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1515961,Circus Circus Hotel & Casino,Circus Circus Las Vegas,2880 Las Vegas Blvd. S,Las Vegas,NV,89109,721120,Casino Hotels,0,0,1,0,0,8/1/2008,10/10/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1517893,Tripreservations.com,Prestige Travel & Cruises Inc,6175 Spring Mtn. Rd,Las Vegas,NV,89102,561510,Travel Agencies,48,0,48,16279.49,48,3/1/2007,2/28/2009,48,N/A,16279.49,48,0,16279.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1519297,The Mirage,The Mirage Casino - Hotel,3950 Las Vegas Blvd. South,Las Vegas,NV,89119,721120,Casino Hotels,0,0,1,0,0,6/1/2008,11/30/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1519306,"Stewart,Archibald & Barney. LLP",Stewart Archibald & Barney,7881 W. Charleston Blvd. Ste 250,Las Vegas,NV,89117,541211,Offices of Certified Public Accountants,11,0,11,8808.65,9,3/1/2007,2/18/2009,11,N/A,8808.65,9,0,8808.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1520426,Father Flanagan's Boys' Home,"Boys Town Nevada, Inc.",821 N. Mohave,Las Vegas,NV,89101,53311,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),1,0,1,0,0,6/16/2008,8/31/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1516615,Southwest Airlines,Southwest Airlines Co,P.O. Box 11187 LAS3TC,Las Vegas,NV,89119,48811,Airport Operations,0,0,1,0,0,7/27/2007,11/6/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1517018,RC Willey,RC Willey Home Furnishings,3850 S. Town Center Drive,Las Vegas,NV,89135,44229,Other Home Furnishings Stores,0,0,1,0,0,10/1/2007,5/5/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1521921,America West Airlines,"US Airways, Inc.",5757 Wayne Newton Blvd,Las Vegas,NV,89111,48811,Airport Operations,0,0,1,0,0,1/1/2007,5/31/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1500405,State of Nevada Youth Parole Bureau,Youth Parole Bureau -State of Nevada,620 Belrose #107,Las Vegas,NV,89107,922150,Parole Offices and Probation Offices,17,0,16,0,0,4/30/2006,2/24/2008,17,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1504281,Shell Durango,Dashmesh Oil Company,7095 S Durango,Las Vegas,NV,89113,44711,Gasoline Stations with Convenience Stores,17,3179,17,4670.56,17,3/15/2007,6/11/2008,17,R,4670.56,17,0,4670.56,0,3179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1507780,Amalgamated Safety Co.,Amalgamated Safety Company,2222 W Bonanza Rd.,Las Vegas,NV,89106,23731,"Highway, Street, and Bridge Construction",0,0,0,0,0,12/1/2006,9/30/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1496157,"D.A. Whitacre Construction, Inc.","D.A. Whitacre Construction, Inc.",3925 N. Martin Luther King Blvd. #122,North Las Vegas,NV,89032,236220,Commercial and Institutional Building Construction,143,0,142,108151.45,142,3/26/2006,2/3/2008,143,N/A,108151.45,142,0,108151.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1641902,Wynn,"Wynn Las Vegas, LLC",3131 S Las Vegas Blvd,Las Vegas,NV,89109,561612,Security Guards and Patrol Services,0,0,1,0,0,4/13/2011,4/13/2012,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1513616,"Las Vegas Parking, Inc.","Las Vegas Parking, Inc.",1055 E Tropican #275,Las Vegas,NV,89119,812930,Parking Lots and Garages,69,0,69,8479.37,69,1/10/2007,1/10/2009,69,N/A,8479.37,69,0,8479.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1496039,Distinctive Exteriors Inc.,"Distinctive Exteriors, Inc.",11732 Del Sur Ave,Las Vegas,NV,89138,561730,Landscaping Services,35,3272,31,15915.5,31,6/1/2006,11/30/2007,32,N/A,15915.5,31,0,15915.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1506730,Frey Boy Tobacco,"Malecon Tobacco, LLC",1900 Western Ave.,Las Vegas,NV,89102,424940,Tobacco and Tobacco Product Merchant Wholesalers,44,0,33,55676.51,33,2/1/2007,1/31/2009,44,N/A,55676.51,33,21031.61,34644.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1509990,MC Communications,"MC Communications, Inc.","3111 S. Valley View, Ste. A-114",Las Vegas,NV,89022,42361,"Electrical Apparatus and Equipment, Wiring Supplies, and Related Equipment Merchant Wholesalers",0,0,0,0,0,12/1/2006,9/30/2008,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
1382831,Palms Casino Resort,"Fiesta Palms, LLC",4321 W. Flamingo,Las Vegas,NV,89103,721120,Casino Hotels,1,0,1,13999.62,1,8/31/2004,9/7/2004,0,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13999.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015-02-20 01:00:06 EST
